Hero,Presence,Win Rate,KDA Ratio,GPM,XPM,Roles
Bounty Hunter,0.0,0.4914415271254566,2.650683881078094,422.7769646652838,501.86872638568,5
Nyx Assassin,0.0,0.49836284639122747,2.7760735698068655,432.3215489424987,523.8899671654605,5
Sand King,0.0,0.49697888842164606,2.6528764805623544,461.43605266048775,568.9019161797708,5
Night Stalker,0.0,0.5058294928264768,2.758519522634831,423.29484197504365,515.7890848800463,5
Viper,0.0,0.5050615454245286,2.790427281428418,442.55699181942947,532.8529446090364,5
Windranger,0.0,0.5069772714355747,2.6997405066422773,385.1893861506125,476.62407249523073,5
Batrider,0.0,0.5105905568166055,2.8238559151600637,410.2018307731383,504.9167006656101,5
Legion Commander,0.0,0.5008048800886442,2.5648390584217466,356.4449539845324,452.23380574446776,5
Brewmaster,0.0,0.4995303010146714,2.6676932079556557,397.1902561958347,500.0275711057897,5
Zeus,0.0,0.5090043383652072,2.780074736345224,411.45037137297675,500.3429355882713,5
Dawnbreaker,0.0,0.5003234725543192,2.717452948099098,408.8781798832329,500.60436551081176,5
Bristleback,0.0,0.5092739030866372,2.666064892754114,404.81480368505083,495.5836471381291,5
Magnus,0.0,0.5066546349163847,2.8516680212952075,435.68898916195184,532.7210240602159,5
Outworld Destroyer,0.0,0.5008787750310123,2.6830211802658073,399.77406652411247,492.9109706841411,5
Death Prophet,0.0,0.504279516885833,2.6585631442273234,445.8641491846879,533.3168129606075,5
Nature's Prophet,0.0,0.5114624238150878,2.7282520218227972,401.8857612887905,499.02205490028666,5
Clockwerk,0.0,0.508829356276756,2.7773288563439626,428.1890043622403,517.1188282546158,5
Timbersaw,0.0,0.49679734703938233,2.6485468381971526,429.38229044630947,523.5473177225994,5
Underlord,0.0,0.5050662143169568,2.659334194139711,414.0581555689274,513.9672204314709,5
Pangolier,0.0,0.5054459979941871,2.722354041607884,415.9867752848722,509.8121201077859,5
Doom,0.0,0.5002344336106473,2.8092606594207092,449.923441574571,530.8092952840668,5
Beastmaster,0.0,0.4936359156351083,2.6202038698307186,397.0676081483263,492.47559519240485,5
Enigma,0.0,0.5029136346079143,2.7840743668895684,416.4796425822098,514.5983439812254,5
Tidehunter,0.0,0.5211024201550132,2.7719583379373516,417.8787016721379,515.2320226812466,5
Dark Seer,0.0,0.5068951702486666,2.7495783817387047,442.4799202399619,514.8862604160415,5
Void Spirit,0.0,0.5047876887355885,2.7657510144449584,387.23004017909483,486.05776765240563,5
Centaur Warrunner,0.0,0.49450613888476436,2.7111048478592266,370.38988131434945,471.7958011441744,5
Broodmother,0.0,0.5034602595018736,2.7433566252445867,418.8632112280039,509.86637713566284,5
Queen of Pain,0.0,0.5060958643671255,2.801125779223996,444.8550530737037,524.1962898254872,5
Axe,0.0,0.498313029801836,2.6449841686396183,394.11916460141066,487.0673280468564,5
Templar Assassin,0.0,0.4934287460444603,2.7019046616372484,429.1870900831257,535.337619265623,5
Shadow Fiend,0.0,0.5090202777780809,2.647613264115629,405.50735866269093,503.10166717277343,5
Puck,0.0,0.503503220220363,2.755572212776886,419.7060954262785,521.2247302915987,5
Storm Spirit,0.0,0.5001525818231973,2.934508138543557,425.4670712261591,528.9288867611824,5
Tinker,0.0,0.5035639617408395,2.6332200390002805,399.0885353719632,494.1874975479513,5
Invoker,0.0,0.49587897552558585,2.8948910886511743,427.9501411112168,541.2942896844685,5
Mars,0.0,0.5057896859536546,2.873931227797784,416.65223113724636,528.9128239365567,5
Enigma,0.596,0.5145000000000001,2.9,421.0,470.0,6
Chen,0.4294,0.4637,2.4,327.0,351.0,6
Nature's Prophet,0.4138,0.4153,2.1,521.0,483.0,6
Legion Commander,0.38020000000000004,0.46520000000000006,2.35,444.0,533.0,6
Bloodseeker,0.3533,0.5147999999999999,2.72,488.0,556.0,6
Axe,0.24780000000000002,0.5,2.43,425.0,507.0,6
Enchantress,0.2309,0.4012,2.47,390.0,454.0,6
Lycan,0.23079999999999998,0.4889,2.46,454.0,499.0,6
Lifestealer,0.2076,0.44880000000000003,2.73,458.0,534.0,6
Doom,0.1936,0.43729999999999997,2.26,466.0,477.0,6
Wraith King,0.18460000000000001,0.5247999999999999,3.51,490.0,564.0,6
Lone Druid,0.1832,0.3936,2.23,476.0,480.0,6
Ursa,0.1231,0.5178,2.7,456.0,548.0,6
Sand King,0.11560000000000001,0.4677,2.67,375.0,446.0,6
Beastmaster,0.10289999999999999,0.4796,2.32,407.0,474.0,6
Troll Warlord,0.0907,0.4861,2.43,485.0,570.0,6
Crystal Maiden,0.0882,0.5203,2.26,341.0,405.0,6
Alchemist,0.0848,0.41600000000000004,1.89,650.0,537.0,6
Meepo,0.08310000000000001,0.41979999999999995,1.87,518.0,660.0,6
Mirana,0.0696,0.5017,3.2,391.0,440.0,6
Techies,0.0,0.4964299193826755,2.903581611446016,489.83620946888976,574.7537368138552,6
Venomancer,0.0,0.5060719581244879,2.519226108340374,413.6227925340736,510.11431182432466,6
Bounty Hunter,0.0,0.4949076629217082,2.3386219757424453,324.6166533445441,438.13711497016305,6
Riki,0.0,0.5139376689048891,2.7725395772383696,415.98117567704793,507.58991433206234,6
Batrider,0.0,0.5166270267792988,2.4548055072646346,375.5268883149968,459.895651787464,6
Naga Siren,0.0,0.5223446909728927,2.710324571055215,440.16231438363997,519.0483132683016,6
Anti-Mage,0.0,0.499467200404564,2.9028052851024,471.9333330309902,552.4647912176512,6
Bane,0.0,0.49830337551409914,2.6556599086277215,410.7540616709533,513.3463174691063,6
Drow Ranger,0.0,0.5048949179888382,2.769333748347287,436.14675260480124,524.7884110691093,6
Earthshaker,0.0,0.5006737385504376,2.786595185506642,444.2853226712723,530.0519442552967,6
Juggernaut,0.0,0.4891797744557766,2.87327999419145,432.8729693753535,533.1511866338219,6
Shadow Fiend,0.0,0.49469591329428286,2.60166196560717,406.56782536214575,496.589527025804,6
Morphling,0.0,0.4987874382815375,2.7895839567634426,422.29953068603174,517.1635728917151,6
Phantom Lancer,0.0,0.49690467078860273,2.942149887340008,438.68710016479906,542.7023335546808,6
Puck,0.0,0.511678046748126,2.8797997118987206,464.1729246382635,547.6633377880665,6
Pudge,0.0,0.5074636851012566,2.700517604787841,409.7478438495724,507.0218661888683,6
Razor,0.0,0.495893978759462,2.6286356684634895,402.9395422719186,496.4241044745957,6
Storm Spirit,0.0,0.5214728694446843,3.303336328366246,448.16285449553015,543.9632560260627,6
Sven,0.0,0.5122405932655033,2.8498560954527674,394.4150639063574,483.51430200205385,6
Tiny,0.0,0.47996766110070926,2.553519545539561,407.36690796211,497.0485131985144,6
Vengeful Spirit,0.0,0.5070903900527892,2.7822184638126757,419.10935610862725,514.4876403182545,6
Windranger,0.0,0.49895117125582733,2.774708855670031,443.39916739155615,535.4577741344687,6
Zeus,0.0,0.508346135476014,2.656247888614601,405.4478070587264,508.56863687736274,6
Kunkka,0.0,0.5048667323544007,2.8120514024613366,409.62659180574053,507.8453765817026,6
Lina,0.0,0.4897204750514716,2.343853409190622,375.87686760154423,470.1437333845261,6
Lich,0.0,0.4984525567999029,2.9553467001448337,437.3760630399844,537.0969893297273,6
Lion,0.0,0.5029483664884579,2.7270168453341173,391.42544700058795,478.93059634450316,6
Shadow Shaman,0.0,0.5106186710265609,2.630246137767425,411.56653684560166,498.23034219497305,6
Slardar,0.0,0.5137159779313593,2.7269720016460357,381.98392078549034,473.96156495741707,6
Tidehunter,0.0,0.4977495374531437,2.5136162651612723,401.5820485434218,495.14411236098766,6
Witch Doctor,0.0,0.4938985180432071,2.695641126601189,426.17939237113313,518.1717988856717,6
Tinker,0.0,0.4988244337979858,2.851239658311252,429.8236383885408,522.5413357513455,6
Sniper,0.0,0.5063758864264732,2.9659319186199467,440.9621323912408,533.1500396664574,6
Necrophos,0.0,0.5066284633545491,2.5982390926893224,394.75151812664046,486.1679309950309,6
Warlock,0.0,0.5009647889069584,2.7807806330664357,436.40784156767194,528.7006570809133,6
Queen of Pain,0.0,0.5024606145594142,2.7957102193388104,427.27953050336265,515.6402267629816,6
Faceless Void,0.0,0.49670774110299215,2.88567282020513,447.5829735251813,552.3908839357142,6
Death Prophet,0.0,0.5028522938399321,2.8775358097724184,433.92946512514146,535.7142221216861,6
Phantom Assassin,0.0,0.5188113046241647,3.0295486179046764,478.6057268916696,555.1763417671381,6
Pugna,0.0,0.510976844349244,2.870060920109283,427.00844111763394,517.4425041031925,6
Templar Assassin,0.0,0.5104306098764211,2.5332442130943456,343.2761175943809,440.8939605261692,6
Viper,0.0,0.5090954192847231,2.63475854975296,393.9102004918656,487.2343511087059,6
Luna,0.0,0.49994866614014016,2.7289105147032044,444.7637746607729,528.2778806718385,6
Dragon Knight,0.0,0.5066928527186162,2.847418605171996,411.2442382534251,495.5934143462341,6
Dazzle,0.0,0.5061997764835581,2.614556046959216,392.6349782226649,486.54991371024454,6
Clockwerk,0.0,0.5089093364795079,2.7187971176652135,400.29215420092277,495.7282681654271,6
Leshrac,0.0,0.48124336335639833,2.650822799044262,415.8285564141473,499.30715006435014,6
Dark Seer,0.0,0.5124120944225188,2.563231521416783,394.9452063052341,490.3335270680628,6
Clinkz,0.0,0.500717188616705,2.8299052950312666,442.33237321977697,535.6186099761533,6
Omniknight,0.0,0.5047191692926852,2.744762490806782,416.911154860952,510.8299052247315,6
Huskar,0.0,0.5115383173025034,2.6477389050484574,395.5909934580264,486.85831256198566,6
Night Stalker,0.0,0.4903828156281072,2.6512381513098413,396.14376254103763,494.9569267009091,6
Broodmother,0.0,0.5148619544282492,3.307109293554231,460.8103296377226,555.6666037934907,6
Weaver,0.0,0.49230776569924883,2.6577575863424703,442.8758859764951,508.6261926839379,6
Jakiro,0.0,0.510729263250205,2.750014440593783,372.63566129700496,464.56494253419584,6
Spectre,0.0,0.5046517969871575,2.6622473231651074,390.034713315893,489.35043039647405,6
Ancient Apparition,0.0,0.47953635118203647,2.657858807863341,427.1129037173946,505.7895513358499,6
Spirit Breaker,0.0,0.4983820669048637,2.6605016237175674,499.74709655877933,531.4907944554305,6
Gyrocopter,0.0,0.493717282655711,2.9153665743924266,434.5788432936666,525.4750221354859,6
Invoker,0.0,0.4985038381387709,2.7552830406826763,419.01042056291635,510.3838208597284,6
Silencer,0.0,0.4974069232203081,2.685404707231269,395.04840704378654,490.6983328855907,6
Outworld Destroyer,0.0,0.5026703703611223,2.734859060135896,418.73880508627775,506.393460310321,6
Brewmaster,0.0,0.4918509295513087,2.626698538006731,405.59204805952874,506.58815815651843,6
Shadow Demon,0.0,0.4992057143370123,2.7113969781737706,426.75601790051286,514.5996405269933,6
Chaos Knight,0.0,0.4914415271254566,2.650683881078094,422.7769646652838,501.86872638568,6
Treant Protector,0.0,0.49836284639122747,2.7760735698068655,432.3215489424987,523.8899671654605,6
Ogre Magi,0.0,0.49697888842164606,2.6528764805623544,461.43605266048775,568.9019161797708,6
Undying,0.0,0.5058294928264768,2.758519522634831,423.29484197504365,515.7890848800463,6
Rubick,0.0,0.5050615454245286,2.790427281428418,442.55699181942947,532.8529446090364,6
Disruptor,0.0,0.5069772714355747,2.6997405066422773,385.1893861506125,476.62407249523073,6
Nyx Assassin,0.0,0.5105905568166055,2.8238559151600637,410.2018307731383,504.9167006656101,6
Keeper of the Light,0.0,0.5008048800886442,2.5648390584217466,356.4449539845324,452.23380574446776,6
Io,0.0,0.4995303010146714,2.6676932079556557,397.1902561958347,500.0275711057897,6
Visage,0.0,0.5090043383652072,2.780074736345224,411.45037137297675,500.3429355882713,6
Slark,0.0,0.5003234725543192,2.717452948099098,408.8781798832329,500.60436551081176,6
Medusa,0.0,0.5092739030866372,2.666064892754114,404.81480368505083,495.5836471381291,6
Centaur Warrunner,0.0,0.5066546349163847,2.8516680212952075,435.68898916195184,532.7210240602159,6
Magnus,0.0,0.5008787750310123,2.6830211802658073,399.77406652411247,492.9109706841411,6
Timbersaw,0.0,0.504279516885833,2.6585631442273234,445.8641491846879,533.3168129606075,6
Bristleback,0.0,0.5114624238150878,2.7282520218227972,401.8857612887905,499.02205490028666,6
Tusk,0.0,0.508829356276756,2.7773288563439626,428.1890043622403,517.1188282546158,6
Skywrath Mage,0.0,0.49679734703938233,2.6485468381971526,429.38229044630947,523.5473177225994,6
Abaddon,0.0,0.5050662143169568,2.659334194139711,414.0581555689274,513.9672204314709,6
Elder Titan,0.0,0.5054459979941871,2.722354041607884,415.9867752848722,509.8121201077859,6
Ember Spirit,0.0,0.5002344336106473,2.8092606594207092,449.923441574571,530.8092952840668,6
Earth Spirit,0.0,0.4936359156351083,2.6202038698307186,397.0676081483263,492.47559519240485,6
Underlord,0.0,0.5029136346079143,2.7840743668895684,416.4796425822098,514.5983439812254,6
Terrorblade,0.0,0.5211024201550132,2.7719583379373516,417.8787016721379,515.2320226812466,6
Phoenix,0.0,0.5068951702486666,2.7495783817387047,442.4799202399619,514.8862604160415,6
Oracle,0.0,0.5047876887355885,2.7657510144449584,387.23004017909483,486.05776765240563,6
Winter Wyvern,0.0,0.49450613888476436,2.7111048478592266,370.38988131434945,471.7958011441744,6
Arc Warden,0.0,0.5034602595018736,2.7433566252445867,418.8632112280039,509.86637713566284,6
Monkey King,0.0,0.5060958643671255,2.801125779223996,444.8550530737037,524.1962898254872,6
Dark Willow,0.0,0.498313029801836,2.6449841686396183,394.11916460141066,487.0673280468564,6
Pangolier,0.0,0.4934287460444603,2.7019046616372484,429.1870900831257,535.337619265623,6
Grimstroke,0.0,0.5090202777780809,2.647613264115629,405.50735866269093,503.10166717277343,6
Hoodwink,0.0,0.503503220220363,2.755572212776886,419.7060954262785,521.2247302915987,6
Void Spirit,0.0,0.5001525818231973,2.934508138543557,425.4670712261591,528.9288867611824,6
Snapfire,0.0,0.5035639617408395,2.6332200390002805,399.0885353719632,494.1874975479513,6
Mars,0.0,0.49587897552558585,2.8948910886511743,427.9501411112168,541.2942896844685,6
Dawnbreaker,0.0,0.5057896859536546,2.873931227797784,416.65223113724636,528.9128239365567,6
Spirit Breaker,0.1977,0.5276,2.86,326.0,444.0,7
Earth Spirit,0.161,0.4533,2.27,301.0,410.0,7
Bounty Hunter,0.1217,0.5032,2.86,383.0,431.0,7
Tusk,0.11789999999999999,0.4639,2.38,320.0,434.0,7
Pudge,0.10529999999999999,0.504,2.19,333.0,453.0,7
Nature's Prophet,0.0872,0.42340000000000005,1.99,484.0,457.0,7
Riki,0.0814,0.5142,2.89,337.0,464.0,7
Mirana,0.0791,0.4869,3.16,371.0,445.0,7
Chen,0.0699,0.4199,1.96,304.0,332.0,7
Earthshaker,0.0625,0.4838,2.41,323.0,437.0,7
Night Stalker,0.0616,0.49939999999999996,2.91,338.0,429.0,7
Techies,0.0601,0.3983,1.47,355.0,365.0,7
Enigma,0.058899999999999994,0.4819,2.53,416.0,465.0,7
